image_path,character,variant
urdu_ocr_dataset/images/char_1578_28_120.png,ت,isolated
urdu_ocr_dataset/images/char_1578_28_121.png,ت,isolated
urdu_ocr_dataset/images/char_1578_28_122.png,ت,isolated
urdu_ocr_dataset/images/char_1578_28_123.png,ت,isolated
urdu_ocr_dataset/images/char_1578_28_124.png,ت,isolated
urdu_ocr_dataset/images/char_1578_32_0.png,ت,isolated
urdu_ocr_dataset/images/char_1578_32_1.png,ت,isolated
urdu_ocr_dataset/images/char_1578_32_2.png,ت,isolated
urdu_ocr_dataset/images/char_1578_32_3.png,ت,isolated
urdu_ocr_dataset/images/char_1578_32_4.png,ت,isolated
urdu_ocr_dataset/images/char_1578_32_5.png,ت,isolated
urdu_ocr_dataset/images/char_1578_32_6.png,ت,isolated
urdu_ocr_dataset/images/char_1578_32_7.png,ت,isolated
urdu_ocr_dataset/images/char_1578_32_8.png,ت,isolated
urdu_ocr_dataset/images/char_1578_32_9.png,ت,isolated
urdu_ocr_dataset/images/char_1578_32_10.png,ت,isolated
urdu_ocr_dataset/images/char_1578_32_11.png,ت,isolated
urdu_ocr_dataset/images/char_1578_32_12.png,ت,isolated
urdu_ocr_dataset/images/char_1578_32_13.png,ت,isolated
urdu_ocr_dataset/images/char_1578_32_14.png,ت,isolated
urdu_ocr_dataset/images/char_1578_32_15.png,ت,isolated
urdu_ocr_dataset/images/char_1578_32_16.png,ت,isolated
urdu_ocr_dataset/images/char_1578_32_17.png,ت,isolated
urdu_ocr_dataset/images/char_1578_32_18.png,ت,isolated
urdu_ocr_dataset/images/char_1578_32_19.png,ت,isolated
urdu_ocr_dataset/images/char_1578_32_20.png,ت,isolated
urdu_ocr_dataset/images/char_1578_32_21.png,ت,isolated
urdu_ocr_dataset/images/char_1578_32_22.png,ت,isolated
urdu_ocr_dataset/images/char_1578_32_23.png,ت,isolated
urdu_ocr_dataset/images/char_1578_32_24.png,ت,isolated
urdu_ocr_dataset/images/char_1578_32_25.png,ت,isolated
urdu_ocr_dataset/images/char_1578_32_26.png,ت,isolated
urdu_ocr_dataset/images/char_1578_32_27.png,ت,isolated
urdu_ocr_dataset/images/char_1578_32_28.png,ت,isolated
urdu_ocr_dataset/images/char_1578_32_29.png,ت,isolated
urdu_ocr_dataset/images/char_1578_32_30.png,ت,isolated
urdu_ocr_dataset/images/char_1578_32_31.png,ت,isolated
urdu_ocr_dataset/images/char_1578_32_32.png,ت,isolated
urdu_ocr_dataset/images/char_1578_32_33.png,ت,isolated
urdu_ocr_dataset/images/char_1578_32_34.png,ت,isolated
urdu_ocr_dataset/images/char_1578_32_35.png,ت,isolated
urdu_ocr_dataset/images/char_1578_32_36.png,ت,isolated
urdu_ocr_dataset/images/char_1578_32_37.png,ت,isolated
urdu_ocr_dataset/images/char_1578_32_38.png,ت,isolated
urdu_ocr_dataset/images/char_1578_32_39.png,ت,isolated
urdu_ocr_dataset/images/char_1578_32_40.png,ت,isolated
urdu_ocr_dataset/images/char_1578_32_41.png,ت,isolated
urdu_ocr_dataset/images/char_1578_32_42.png,ت,isolated
urdu_ocr_dataset/images/char_1578_32_43.png,ت,isolated
urdu_ocr_dataset/images/char_1578_32_44.png,ت,isolated
urdu_ocr_dataset/images/char_1578_32_45.png,ت,isolated
urdu_ocr_dataset/images/char_1578_32_46.png,ت,isolated
urdu_ocr_dataset/images/char_1578_32_47.png,ت,isolated
urdu_ocr_dataset/images/char_1578_32_48.png,ت,isolated
urdu_ocr_dataset/images/char_1578_32_49.png,ت,isolated
urdu_ocr_dataset/images/char_1578_32_50.png,ت,isolated
urdu_ocr_dataset/images/char_1578_32_51.png,ت,isolated
urdu_ocr_dataset/images/char_1578_32_52.png,ت,isolated
urdu_ocr_dataset/images/char_1578_32_53.png,ت,isolated
urdu_ocr_dataset/images/char_1578_32_54.png,ت,isolated
urdu_ocr_dataset/images/char_1578_32_55.png,ت,isolated
urdu_ocr_dataset/images/char_1578_32_56.png,ت,isolated
urdu_ocr_dataset/images/char_1578_32_57.png,ت,isolated
urdu_ocr_dataset/images/char_1578_32_58.png,ت,isolated
urdu_ocr_dataset/images/char_1578_32_59.png,ت,isolated
urdu_ocr_dataset/images/char_1578_32_60.png,ت,isolated
urdu_ocr_dataset/images/char_1578_32_61.png,ت,isolated
urdu_ocr_dataset/images/char_1578_32_62.png,ت,isolated
urdu_ocr_dataset/images/char_1578_32_63.png,ت,isolated
urdu_ocr_dataset/images/char_1578_32_64.png,ت,isolated
urdu_ocr_dataset/images/char_1578_32_65.png,ت,isolated
urdu_ocr_dataset/images/char_1578_32_66.png,ت,isolated
urdu_ocr_dataset/images/char_1578_32_67.png,ت,isolated
urdu_ocr_dataset/images/char_1578_32_68.png,ت,isolated
urdu_ocr_dataset/images/char_1578_32_69.png,ت,isolated
urdu_ocr_dataset/images/char_1578_32_70.png,ت,isolated
urdu_ocr_dataset/images/char_1578_32_71.png,ت,isolated
urdu_ocr_dataset/images/char_1578_32_72.png,ت,isolated
urdu_ocr_dataset/images/char_1578_32_73.png,ت,isolated
urdu_ocr_dataset/images/char_1578_32_74.png,ت,isolated
urdu_ocr_dataset/images/char_1578_32_75.png,ت,isolated
urdu_ocr_dataset/images/char_1578_32_76.png,ت,isolated
urdu_ocr_dataset/images/char_1578_32_77.png,ت,isolated
urdu_ocr_dataset/images/char_1578_32_78.png,ت,isolated
urdu_ocr_dataset/images/char_1578_32_79.png,ت,isolated
urdu_ocr_dataset/images/char_1578_32_80.png,ت,isolated
urdu_ocr_dataset/images/char_1578_32_81.png,ت,isolated
urdu_ocr_dataset/images/char_1578_32_82.png,ت,isolated
urdu_ocr_dataset/images/char_1578_32_83.png,ت,isolated
urdu_ocr_dataset/images/char_1578_32_84.png,ت,isolated
urdu_ocr_dataset/images/char_1578_32_85.png,ت,isolated
urdu_ocr_dataset/images/char_1578_32_86.png,ت,isolated
urdu_ocr_dataset/images/char_1578_32_87.png,ت,isolated
urdu_ocr_dataset/images/char_1578_32_88.png,ت,isolated
urdu_ocr_dataset/images/char_1578_32_89.png,ت,isolated
urdu_ocr_dataset/images/char_1578_32_90.png,ت,isolated
urdu_ocr_dataset/images/char_1578_32_91.png,ت,isolated
urdu_ocr_dataset/images/char_1578_32_92.png,ت,isolated
urdu_ocr_dataset/images/char_1578_32_93.png,ت,isolated
urdu_ocr_dataset/images/char_1578_32_94.png,ت,isolated
urdu_ocr_dataset/images/char_1578_32_95.png,ت,isolated
urdu_ocr_dataset/images/char_1578_32_96.png,ت,isolated
urdu_ocr_dataset/images/char_1578_32_97.png,ت,isolated
urdu_ocr_dataset/images/char_1578_32_98.png,ت,isolated
urdu_ocr_dataset/images/char_1578_32_99.png,ت,isolated
urdu_ocr_dataset/images/char_1578_32_100.png,ت,isolated
urdu_ocr_dataset/images/char_1578_32_101.png,ت,isolated
urdu_ocr_dataset/images/char_1578_32_102.png,ت,isolated
urdu_ocr_dataset/images/char_1578_32_103.png,ت,isolated
urdu_ocr_dataset/images/char_1578_32_104.png,ت,isolated
urdu_ocr_dataset/images/char_1578_32_105.png,ت,isolated
urdu_ocr_dataset/images/char_1578_32_106.png,ت,isolated
urdu_ocr_dataset/images/char_1578_32_107.png,ت,isolated
urdu_ocr_dataset/images/char_1578_32_108.png,ت,isolated
urdu_ocr_dataset/images/char_1578_32_109.png,ت,isolated
urdu_ocr_dataset/images/char_1578_32_110.png,ت,isolated
urdu_ocr_dataset/images/char_1578_32_111.png,ت,isolated
urdu_ocr_dataset/images/char_1578_32_112.png,ت,isolated
urdu_ocr_dataset/images/char_1578_32_113.png,ت,isolated
urdu_ocr_dataset/images/char_1578_32_114.png,ت,isolated
urdu_ocr_dataset/images/char_1578_32_115.png,ت,isolated
urdu_ocr_dataset/images/char_1578_32_116.png,ت,isolated
urdu_ocr_dataset/images/char_1578_32_117.png,ت,isolated
urdu_ocr_dataset/images/char_1578_32_118.png,ت,isolated
urdu_ocr_dataset/images/char_1578_32_119.png,ت,isolated
urdu_ocr_dataset/images/char_1578_32_120.png,ت,isolated
urdu_ocr_dataset/images/char_1578_32_121.png,ت,isolated
urdu_ocr_dataset/images/char_1578_32_122.png,ت,isolated
urdu_ocr_dataset/images/char_1578_32_123.png,ت,isolated
urdu_ocr_dataset/images/char_1578_32_124.png,ت,isolated
urdu_ocr_dataset/images/char_1578_36_0.png,ت,isolated
urdu_ocr_dataset/images/char_1578_36_1.png,ت,isolated
urdu_ocr_dataset/images/char_1578_36_2.png,ت,isolated
urdu_ocr_dataset/images/char_1578_36_3.png,ت,isolated
urdu_ocr_dataset/images/char_1578_36_4.png,ت,isolated
urdu_ocr_dataset/images/char_1578_36_5.png,ت,isolated
urdu_ocr_dataset/images/char_1578_36_6.png,ت,isolated
urdu_ocr_dataset/images/char_1578_36_7.png,ت,isolated
urdu_ocr_dataset/images/char_1578_36_8.png,ت,isolated
urdu_ocr_dataset/images/char_1578_36_9.png,ت,isolated
urdu_ocr_dataset/images/char_1578_36_10.png,ت,isolated
urdu_ocr_dataset/images/char_1578_36_11.png,ت,isolated
urdu_ocr_dataset/images/char_1578_36_12.png,ت,isolated
urdu_ocr_dataset/images/char_1578_36_13.png,ت,isolated
urdu_ocr_dataset/images/char_1578_36_14.png,ت,isolated
urdu_ocr_dataset/images/char_1578_36_15.png,ت,isolated
urdu_ocr_dataset/images/char_1578_36_16.png,ت,isolated
urdu_ocr_dataset/images/char_1578_36_17.png,ت,isolated
urdu_ocr_dataset/images/char_1578_36_18.png,ت,isolated
urdu_ocr_dataset/images/char_1578_36_19.png,ت,isolated
urdu_ocr_dataset/images/char_1578_36_20.png,ت,isolated
urdu_ocr_dataset/images/char_1578_36_21.png,ت,isolated
urdu_ocr_dataset/images/char_1578_36_22.png,ت,isolated
urdu_ocr_dataset/images/char_1578_36_23.png,ت,isolated
urdu_ocr_dataset/images/char_1578_36_24.png,ت,isolated
urdu_ocr_dataset/images/char_1578_36_25.png,ت,isolated
urdu_ocr_dataset/images/char_1578_36_26.png,ت,isolated
urdu_ocr_dataset/images/char_1578_36_27.png,ت,isolated
urdu_ocr_dataset/images/char_1578_36_28.png,ت,isolated
urdu_ocr_dataset/images/char_1578_36_29.png,ت,isolated
urdu_ocr_dataset/images/char_1578_36_30.png,ت,isolated
urdu_ocr_dataset/images/char_1578_36_31.png,ت,isolated
urdu_ocr_dataset/images/char_1578_36_32.png,ت,isolated
urdu_ocr_dataset/images/char_1578_36_33.png,ت,isolated
urdu_ocr_dataset/images/char_1578_36_34.png,ت,isolated
urdu_ocr_dataset/images/char_1578_36_35.png,ت,isolated
urdu_ocr_dataset/images/char_1578_36_36.png,ت,isolated
urdu_ocr_dataset/images/char_1578_36_37.png,ت,isolated
urdu_ocr_dataset/images/char_1578_36_38.png,ت,isolated
urdu_ocr_dataset/images/char_1578_36_39.png,ت,isolated
urdu_ocr_dataset/images/char_1578_36_40.png,ت,isolated
urdu_ocr_dataset/images/char_1578_36_41.png,ت,isolated
urdu_ocr_dataset/images/char_1578_36_42.png,ت,isolated
urdu_ocr_dataset/images/char_1578_36_43.png,ت,isolated
urdu_ocr_dataset/images/char_1578_36_44.png,ت,isolated
urdu_ocr_dataset/images/char_1578_36_45.png,ت,isolated
urdu_ocr_dataset/images/char_1578_36_46.png,ت,isolated
urdu_ocr_dataset/images/char_1578_36_47.png,ت,isolated
urdu_ocr_dataset/images/char_1578_36_48.png,ت,isolated
urdu_ocr_dataset/images/char_1578_36_49.png,ت,isolated
urdu_ocr_dataset/images/char_1578_36_50.png,ت,isolated
urdu_ocr_dataset/images/char_1578_36_51.png,ت,isolated
urdu_ocr_dataset/images/char_1578_36_52.png,ت,isolated
urdu_ocr_dataset/images/char_1578_36_53.png,ت,isolated
urdu_ocr_dataset/images/char_1578_36_54.png,ت,isolated
urdu_ocr_dataset/images/char_1578_36_55.png,ت,isolated
urdu_ocr_dataset/images/char_1578_36_56.png,ت,isolated
urdu_ocr_dataset/images/char_1578_36_57.png,ت,isolated
urdu_ocr_dataset/images/char_1578_36_58.png,ت,isolated
urdu_ocr_dataset/images/char_1578_36_59.png,ت,isolated
urdu_ocr_dataset/images/char_1578_36_60.png,ت,isolated
urdu_ocr_dataset/images/char_1578_36_61.png,ت,isolated
urdu_ocr_dataset/images/char_1578_36_62.png,ت,isolated
urdu_ocr_dataset/images/char_1578_36_63.png,ت,isolated
urdu_ocr_dataset/images/char_1578_36_64.png,ت,isolated
urdu_ocr_dataset/images/char_1578_36_65.png,ت,isolated
urdu_ocr_dataset/images/char_1578_36_66.png,ت,isolated
urdu_ocr_dataset/images/char_1578_36_67.png,ت,isolated
urdu_ocr_dataset/images/char_1578_36_68.png,ت,isolated
urdu_ocr_dataset/images/char_1578_36_69.png,ت,isolated
urdu_ocr_dataset/images/char_1578_36_70.png,ت,isolated
urdu_ocr_dataset/images/char_1578_36_71.png,ت,isolated
urdu_ocr_dataset/images/char_1578_36_72.png,ت,isolated
urdu_ocr_dataset/images/char_1578_36_73.png,ت,isolated
urdu_ocr_dataset/images/char_1578_36_74.png,ت,isolated
urdu_ocr_dataset/images/char_1578_36_75.png,ت,isolated
urdu_ocr_dataset/images/char_1578_36_76.png,ت,isolated
urdu_ocr_dataset/images/char_1578_36_77.png,ت,isolated
urdu_ocr_dataset/images/char_1578_36_78.png,ت,isolated
urdu_ocr_dataset/images/char_1578_36_79.png,ت,isolated
urdu_ocr_dataset/images/char_1578_36_80.png,ت,isolated
urdu_ocr_dataset/images/char_1578_36_81.png,ت,isolated
urdu_ocr_dataset/images/char_1578_36_82.png,ت,isolated
urdu_ocr_dataset/images/char_1578_36_83.png,ت,isolated
urdu_ocr_dataset/images/char_1578_36_84.png,ت,isolated
urdu_ocr_dataset/images/char_1578_36_85.png,ت,isolated
urdu_ocr_dataset/images/char_1578_36_86.png,ت,isolated
urdu_ocr_dataset/images/char_1578_36_87.png,ت,isolated
urdu_ocr_dataset/images/char_1578_36_88.png,ت,isolated
urdu_ocr_dataset/images/char_1578_36_89.png,ت,isolated
urdu_ocr_dataset/images/char_1578_36_90.png,ت,isolated
urdu_ocr_dataset/images/char_1578_36_91.png,ت,isolated
urdu_ocr_dataset/images/char_1578_36_92.png,ت,isolated
urdu_ocr_dataset/images/char_1578_36_93.png,ت,isolated
urdu_ocr_dataset/images/char_1578_36_94.png,ت,isolated
urdu_ocr_dataset/images/char_1578_36_95.png,ت,isolated
urdu_ocr_dataset/images/char_1578_36_96.png,ت,isolated
urdu_ocr_dataset/images/char_1578_36_97.png,ت,isolated
urdu_ocr_dataset/images/char_1578_36_98.png,ت,isolated
urdu_ocr_dataset/images/char_1578_36_99.png,ت,isolated
urdu_ocr_dataset/images/char_1578_36_100.png,ت,isolated
urdu_ocr_dataset/images/char_1578_36_101.png,ت,isolated
urdu_ocr_dataset/images/char_1578_36_102.png,ت,isolated
urdu_ocr_dataset/images/char_1578_36_103.png,ت,isolated
urdu_ocr_dataset/images/char_1578_36_104.png,ت,isolated
urdu_ocr_dataset/images/char_1578_36_105.png,ت,isolated
urdu_ocr_dataset/images/char_1578_36_106.png,ت,isolated
urdu_ocr_dataset/images/char_1578_36_107.png,ت,isolated
urdu_ocr_dataset/images/char_1578_36_108.png,ت,isolated
urdu_ocr_dataset/images/char_1578_36_109.png,ت,isolated
urdu_ocr_dataset/images/char_1578_36_110.png,ت,isolated
urdu_ocr_dataset/images/char_1578_36_111.png,ت,isolated
urdu_ocr_dataset/images/char_1578_36_112.png,ت,isolated
urdu_ocr_dataset/images/char_1578_36_113.png,ت,isolated
urdu_ocr_dataset/images/char_1578_36_114.png,ت,isolated
urdu_ocr_dataset/images/char_1578_36_115.png,ت,isolated
urdu_ocr_dataset/images/char_1578_36_116.png,ت,isolated
urdu_ocr_dataset/images/char_1578_36_117.png,ت,isolated
urdu_ocr_dataset/images/char_1578_36_118.png,ت,isolated
urdu_ocr_dataset/images/char_1578_36_119.png,ت,isolated
urdu_ocr_dataset/images/char_1578_36_120.png,ت,isolated
urdu_ocr_dataset/images/char_1578_36_121.png,ت,isolated
urdu_ocr_dataset/images/char_1578_36_122.png,ت,isolated
urdu_ocr_dataset/images/char_1578_36_123.png,ت,isolated
urdu_ocr_dataset/images/char_1578_36_124.png,ت,isolated
urdu_ocr_dataset/images/char_1578_40_0.png,ت,isolated
urdu_ocr_dataset/images/char_1578_40_1.png,ت,isolated
urdu_ocr_dataset/images/char_1578_40_2.png,ت,isolated
urdu_ocr_dataset/images/char_1578_40_3.png,ت,isolated
urdu_ocr_dataset/images/char_1578_40_4.png,ت,isolated
urdu_ocr_dataset/images/char_1578_40_5.png,ت,isolated
urdu_ocr_dataset/images/char_1578_40_6.png,ت,isolated
urdu_ocr_dataset/images/char_1578_40_7.png,ت,isolated
urdu_ocr_dataset/images/char_1578_40_8.png,ت,isolated
urdu_ocr_dataset/images/char_1578_40_9.png,ت,isolated
urdu_ocr_dataset/images/char_1578_40_10.png,ت,isolated
urdu_ocr_dataset/images/char_1578_40_11.png,ت,isolated
urdu_ocr_dataset/images/char_1578_40_12.png,ت,isolated
urdu_ocr_dataset/images/char_1578_40_13.png,ت,isolated
urdu_ocr_dataset/images/char_1578_40_14.png,ت,isolated
urdu_ocr_dataset/images/char_1578_40_15.png,ت,isolated
urdu_ocr_dataset/images/char_1578_40_16.png,ت,isolated
urdu_ocr_dataset/images/char_1578_40_17.png,ت,isolated
urdu_ocr_dataset/images/char_1578_40_18.png,ت,isolated
urdu_ocr_dataset/images/char_1578_40_19.png,ت,isolated
urdu_ocr_dataset/images/char_1578_40_20.png,ت,isolated
urdu_ocr_dataset/images/char_1578_40_21.png,ت,isolated
urdu_ocr_dataset/images/char_1578_40_22.png,ت,isolated
urdu_ocr_dataset/images/char_1578_40_23.png,ت,isolated
urdu_ocr_dataset/images/char_1578_40_24.png,ت,isolated
urdu_ocr_dataset/images/char_1578_40_25.png,ت,isolated
urdu_ocr_dataset/images/char_1578_40_26.png,ت,isolated
urdu_ocr_dataset/images/char_1578_40_27.png,ت,isolated
urdu_ocr_dataset/images/char_1578_40_28.png,ت,isolated
urdu_ocr_dataset/images/char_1578_40_29.png,ت,isolated
urdu_ocr_dataset/images/char_1578_40_30.png,ت,isolated
urdu_ocr_dataset/images/char_1578_40_31.png,ت,isolated
urdu_ocr_dataset/images/char_1578_40_32.png,ت,isolated
urdu_ocr_dataset/images/char_1578_40_33.png,ت,isolated
urdu_ocr_dataset/images/char_1578_40_34.png,ت,isolated
urdu_ocr_dataset/images/char_1578_40_35.png,ت,isolated
urdu_ocr_dataset/images/char_1578_40_36.png,ت,isolated
urdu_ocr_dataset/images/char_1578_40_37.png,ت,isolated
urdu_ocr_dataset/images/char_1578_40_38.png,ت,isolated
urdu_ocr_dataset/images/char_1578_40_39.png,ت,isolated
urdu_ocr_dataset/images/char_1578_40_40.png,ت,isolated
urdu_ocr_dataset/images/char_1578_40_41.png,ت,isolated
urdu_ocr_dataset/images/char_1578_40_42.png,ت,isolated
urdu_ocr_dataset/images/char_1578_40_43.png,ت,isolated
urdu_ocr_dataset/images/char_1578_40_44.png,ت,isolated
urdu_ocr_dataset/images/char_1578_40_45.png,ت,isolated
urdu_ocr_dataset/images/char_1578_40_46.png,ت,isolated
urdu_ocr_dataset/images/char_1578_40_47.png,ت,isolated
urdu_ocr_dataset/images/char_1578_40_48.png,ت,isolated
urdu_ocr_dataset/images/char_1578_40_49.png,ت,isolated
urdu_ocr_dataset/images/char_1578_40_50.png,ت,isolated
urdu_ocr_dataset/images/char_1578_40_51.png,ت,isolated
urdu_ocr_dataset/images/char_1578_40_52.png,ت,isolated
urdu_ocr_dataset/images/char_1578_40_53.png,ت,isolated
urdu_ocr_dataset/images/char_1578_40_54.png,ت,isolated
urdu_ocr_dataset/images/char_1578_40_55.png,ت,isolated
urdu_ocr_dataset/images/char_1578_40_56.png,ت,isolated
urdu_ocr_dataset/images/char_1578_40_57.png,ت,isolated
urdu_ocr_dataset/images/char_1578_40_58.png,ت,isolated
urdu_ocr_dataset/images/char_1578_40_59.png,ت,isolated
urdu_ocr_dataset/images/char_1578_40_60.png,ت,isolated
urdu_ocr_dataset/images/char_1578_40_61.png,ت,isolated
urdu_ocr_dataset/images/char_1578_40_62.png,ت,isolated
urdu_ocr_dataset/images/char_1578_40_63.png,ت,isolated
urdu_ocr_dataset/images/char_1578_40_64.png,ت,isolated
urdu_ocr_dataset/images/char_1578_40_65.png,ت,isolated
urdu_ocr_dataset/images/char_1578_40_66.png,ت,isolated
urdu_ocr_dataset/images/char_1578_40_67.png,ت,isolated
urdu_ocr_dataset/images/char_1578_40_68.png,ت,isolated
urdu_ocr_dataset/images/char_1578_40_69.png,ت,isolated
urdu_ocr_dataset/images/char_1578_40_70.png,ت,isolated
urdu_ocr_dataset/images/char_1578_40_71.png,ت,isolated
urdu_ocr_dataset/images/char_1578_40_72.png,ت,isolated
urdu_ocr_dataset/images/char_1578_40_73.png,ت,isolated
urdu_ocr_dataset/images/char_1578_40_74.png,ت,isolated
urdu_ocr_dataset/images/char_1578_40_75.png,ت,isolated
urdu_ocr_dataset/images/char_1578_40_76.png,ت,isolated
urdu_ocr_dataset/images/char_1578_40_77.png,ت,isolated
urdu_ocr_dataset/images/char_1578_40_78.png,ت,isolated
urdu_ocr_dataset/images/char_1578_40_79.png,ت,isolated
urdu_ocr_dataset/images/char_1578_40_80.png,ت,isolated
urdu_ocr_dataset/images/char_1578_40_81.png,ت,isolated
urdu_ocr_dataset/images/char_1578_40_82.png,ت,isolated
urdu_ocr_dataset/images/char_1578_40_83.png,ت,isolated
urdu_ocr_dataset/images/char_1578_40_84.png,ت,isolated
urdu_ocr_dataset/images/char_1578_40_85.png,ت,isolated
urdu_ocr_dataset/images/char_1578_40_86.png,ت,isolated
urdu_ocr_dataset/images/char_1578_40_87.png,ت,isolated
urdu_ocr_dataset/images/char_1578_40_88.png,ت,isolated
urdu_ocr_dataset/images/char_1578_40_89.png,ت,isolated
urdu_ocr_dataset/images/char_1578_40_90.png,ت,isolated
urdu_ocr_dataset/images/char_1578_40_91.png,ت,isolated
urdu_ocr_dataset/images/char_1578_40_92.png,ت,isolated
urdu_ocr_dataset/images/char_1578_40_93.png,ت,isolated
urdu_ocr_dataset/images/char_1578_40_94.png,ت,isolated
urdu_ocr_dataset/images/char_1578_40_95.png,ت,isolated
urdu_ocr_dataset/images/char_1578_40_96.png,ت,isolated
urdu_ocr_dataset/images/char_1578_40_97.png,ت,isolated
urdu_ocr_dataset/images/char_1578_40_98.png,ت,isolated
urdu_ocr_dataset/images/char_1578_40_99.png,ت,isolated
urdu_ocr_dataset/images/char_1578_40_100.png,ت,isolated
urdu_ocr_dataset/images/char_1578_40_101.png,ت,isolated
urdu_ocr_dataset/images/char_1578_40_102.png,ت,isolated
urdu_ocr_dataset/images/char_1578_40_103.png,ت,isolated
urdu_ocr_dataset/images/char_1578_40_104.png,ت,isolated
urdu_ocr_dataset/images/char_1578_40_105.png,ت,isolated
urdu_ocr_dataset/images/char_1578_40_106.png,ت,isolated
urdu_ocr_dataset/images/char_1578_40_107.png,ت,isolated
urdu_ocr_dataset/images/char_1578_40_108.png,ت,isolated
urdu_ocr_dataset/images/char_1578_40_109.png,ت,isolated
urdu_ocr_dataset/images/char_1578_40_110.png,ت,isolated
urdu_ocr_dataset/images/char_1578_40_111.png,ت,isolated
urdu_ocr_dataset/images/char_1578_40_112.png,ت,isolated
urdu_ocr_dataset/images/char_1578_40_113.png,ت,isolated
urdu_ocr_dataset/images/char_1578_40_114.png,ت,isolated
urdu_ocr_dataset/images/char_1578_40_115.png,ت,isolated
urdu_ocr_dataset/images/char_1578_40_116.png,ت,isolated
urdu_ocr_dataset/images/char_1578_40_117.png,ت,isolated
urdu_ocr_dataset/images/char_1578_40_118.png,ت,isolated
urdu_ocr_dataset/images/char_1578_40_119.png,ت,isolated
urdu_ocr_dataset/images/char_1578_40_120.png,ت,isolated
urdu_ocr_dataset/images/char_1578_40_121.png,ت,isolated
urdu_ocr_dataset/images/char_1578_40_122.png,ت,isolated
urdu_ocr_dataset/images/char_1578_40_123.png,ت,isolated
urdu_ocr_dataset/images/char_1578_40_124.png,ت,isolated
urdu_ocr_dataset/images/char_1657_28_0.png,ٹ,isolated
urdu_ocr_dataset/images/char_1657_28_1.png,ٹ,isolated
urdu_ocr_dataset/images/char_1657_28_2.png,ٹ,isolated
urdu_ocr_dataset/images/char_1657_28_3.png,ٹ,isolated
urdu_ocr_dataset/images/char_1657_28_4.png,ٹ,isolated
urdu_ocr_dataset/images/char_1657_28_5.png,ٹ,isolated
urdu_ocr_dataset/images/char_1657_28_6.png,ٹ,isolated
urdu_ocr_dataset/images/char_1657_28_7.png,ٹ,isolated
urdu_ocr_dataset/images/char_1657_28_8.png,ٹ,isolated
urdu_ocr_dataset/images/char_1657_28_9.png,ٹ,isolated
urdu_ocr_dataset/images/char_1657_28_10.png,ٹ,isolated
urdu_ocr_dataset/images/char_1657_28_11.png,ٹ,isolated
urdu_ocr_dataset/images/char_1657_28_12.png,ٹ,isolated
urdu_ocr_dataset/images/char_1657_28_13.png,ٹ,isolated
urdu_ocr_dataset/images/char_1657_28_14.png,ٹ,isolated
urdu_ocr_dataset/images/char_1657_28_15.png,ٹ,isolated
urdu_ocr_dataset/images/char_1657_28_16.png,ٹ,isolated
urdu_ocr_dataset/images/char_1657_28_17.png,ٹ,isolated
urdu_ocr_dataset/images/char_1657_28_18.png,ٹ,isolated
urdu_ocr_dataset/images/char_1657_28_19.png,ٹ,isolated
urdu_ocr_dataset/images/char_1657_28_20.png,ٹ,isolated
urdu_ocr_dataset/images/char_1657_28_21.png,ٹ,isolated
urdu_ocr_dataset/images/char_1657_28_22.png,ٹ,isolated
urdu_ocr_dataset/images/char_1657_28_23.png,ٹ,isolated
urdu_ocr_dataset/images/char_1657_28_24.png,ٹ,isolated
urdu_ocr_dataset/images/char_1657_28_25.png,ٹ,isolated
urdu_ocr_dataset/images/char_1657_28_26.png,ٹ,isolated
urdu_ocr_dataset/images/char_1657_28_27.png,ٹ,isolated
urdu_ocr_dataset/images/char_1657_28_28.png,ٹ,isolated
urdu_ocr_dataset/images/char_1657_28_29.png,ٹ,isolated
urdu_ocr_dataset/images/char_1657_28_30.png,ٹ,isolated
urdu_ocr_dataset/images/char_1657_28_31.png,ٹ,isolated
urdu_ocr_dataset/images/char_1657_28_32.png,ٹ,isolated
urdu_ocr_dataset/images/char_1657_28_33.png,ٹ,isolated
urdu_ocr_dataset/images/char_1657_28_34.png,ٹ,isolated
urdu_ocr_dataset/images/char_1657_28_35.png,ٹ,isolated
urdu_ocr_dataset/images/char_1657_28_36.png,ٹ,isolated
urdu_ocr_dataset/images/char_1657_28_37.png,ٹ,isolated
urdu_ocr_dataset/images/char_1657_28_38.png,ٹ,isolated
urdu_ocr_dataset/images/char_1657_28_39.png,ٹ,isolated
urdu_ocr_dataset/images/char_1657_28_40.png,ٹ,isolated
urdu_ocr_dataset/images/char_1657_28_41.png,ٹ,isolated
urdu_ocr_dataset/images/char_1657_28_42.png,ٹ,isolated
urdu_ocr_dataset/images/char_1657_28_43.png,ٹ,isolated
urdu_ocr_dataset/images/char_1657_28_44.png,ٹ,isolated
urdu_ocr_dataset/images/char_1657_28_45.png,ٹ,isolated
urdu_ocr_dataset/images/char_1657_28_46.png,ٹ,isolated
urdu_ocr_dataset/images/char_1657_28_47.png,ٹ,isolated
urdu_ocr_dataset/images/char_1657_28_48.png,ٹ,isolated
urdu_ocr_dataset/images/char_1657_28_49.png,ٹ,isolated
urdu_ocr_dataset/images/char_1657_28_50.png,ٹ,isolated
urdu_ocr_dataset/images/char_1657_28_51.png,ٹ,isolated
urdu_ocr_dataset/images/char_1657_28_52.png,ٹ,isolated
